label,tweet
1,"r t "" "" t e n t a r a n s p o r t s "" "" w h o "" "" i s "" "" y o u r "" "" f a v o r i t e "" "" d e l h i c a p i t a l s "" "" d c "" "" y e h h a i n a y i d i l l i "" "" d c o n t h e p i t c h "" "" p u n j a b k i n g s "" "" s a d d a p u n j a b "" "" p b k s "" "" d c v p b k s "" "" p b"
0,"l e t "" "" t h e "" "" r e v o l u t i o n "" "" b e "" "" c o r o n a v i r u s p a n d e m i c "" "" i n d i a c o v i d "" "" t m c 2 0 0 p a a r "" "" m a m a t a b a n e r j e e "" "" d e l h i l o c k d o w n "" "" p u n j a b k i n g s"
1,"r t "" "" m a h i b a n 4 u "" "" c s k v s m i "" "" c s k "" "" m i "" "" m s d "" "" l i k e "" "" h i t m a n "" "" r t"
1,"c o u l d n "" "" t "" "" g e t "" "" a "" "" t o n "" "" b u t "" "" m a y a n k c r i c k e t "" "" c o m p l e t e d "" "" a "" "" c e n t u r y "" "" o f "" "" 4 "" "" s "" "" i n "" "" t h e "" "" i p l "" "" s a d d a p u n j a b "" "" p u n j a b k i n g s"
1,"a t "" "" t h i s "" "" t o u g h "" "" s i t u a t i o n "" "" i p l "" "" d e c i d e d "" "" t o "" "" c o n d u c t "" "" i p l "" "" t o "" "" e n t e r t a i n "" "" i "" "" a p p r e c i a t e "" "" t h a t "" "" i t "" "" h e l p s "" "" u s "" "" d u r i n g "" "" l o c k d o w n "" "" n o w"
1,"r t "" "" r o n a l d "" "" v a n l o o n "" "" n v i d i a "" "" s "" "" n e w "" "" a i "" "" c a n "" "" m a k e "" "" a n y o n e "" "" m o v e "" "" l i k e "" "" j a g g e r "" "" w i t h "" "" j u s t "" "" a "" "" s i n g l e "" "" p h o t o "" "" b y "" "" i n d i a n i d l e "" "" t h e n e x t w e b "" "" g o "" "" t o "" "" h t t p s "" "" t"
1,"r t "" "" m u m b a i i n d i a n "" "" f c "" "" o n t h i s d a y i n 2 0 1 3 "" "" m u m b a i i n d i a n s "" "" w o n "" "" b y "" "" 6 0 "" "" r u n s "" "" v s "" "" c s k "" "" m i p a l t a n "" "" m u m b a i i n d i a n s"
1,"o n e "" "" o f "" "" t h e "" "" b e s t "" "" m a t c h e s "" "" i n "" "" i p l "" "" 2 0 2 1 "" "" s o "" "" f a r "" "" i p l "" "" b c c i "" "" m i "" "" m a s t e r"
1,"r t "" "" a b h i "" "" r o c k s 1 0 0 4 "" "" i m "" "" o n l y "" "" h a p p y "" "" f o r "" "" k a v y a "" "" m a r a n "" "" a s "" "" h e r "" "" t e a m "" "" w a s "" "" s t r u g g l i n g "" "" t o "" "" c l i m b "" "" u p "" "" a m p "" "" a l s o "" "" l o s i n g "" "" c o n t i n o u s l y "" "" i p l 2 0 2 1 "" "" s r h "" "" h t t p s"
0,"a f t e r "" "" h e a r i n g "" "" t h e "" "" n e w s "" "" o f "" "" i p l c a n c e l "" "" i p l s u s p e n d e d "" "" s r h "" "" p b k s "" "" k k r "" "" f a n s "" "" r n"
1,"s e e "" "" a "" "" v i r t u a l "" "" t o u r "" "" o f "" "" o u r "" "" l i s t i n g "" "" o n "" "" 1 5 3 6 6 "" "" h e r i t a g e "" "" c o u r t "" "" u n i t "" "" 1 3 "" "" n o r t h v i l l e t w p "" "" m i "" "" r e a l e s t a t e"
1,"c h e c k "" "" o u t "" "" o u r "" "" l i s t i n g "" "" i n "" "" h a r r i s o n "" "" m i "" "" r e a l e s t a t e "" "" r e a l t o r"
1,"r t "" "" r o n a l d "" "" v a n l o o n "" "" m a c h i n e l e a r n i n g "" "" h a s "" "" b e e n "" "" u s e d "" "" t o "" "" a u t o m a t i c a l l y "" "" t r a n s l a t e "" "" l o n g "" "" l o s t "" "" l a n g u a g e s "" "" b y "" "" t e c h r e v i e w "" "" a r x i v "" "" g o "" "" t o "" "" h t t p s "" "" t "" "" c o"
1,"a m u l "" "" c o o p "" "" a "" "" s a n d e e p "" "" s h a r m a "" "" b "" "" k h a l e e l "" "" a h m e d "" "" c "" "" v i j a y "" "" s h a n k a r "" "" a m o o l c o o l "" "" c h i l l y o u r d i l "" "" s r h "" "" d i l c h i l l e r"
0,"m e a n w h i l e "" "" w h o l e "" "" s r h "" "" a n d "" "" k k r "" "" s q u a d "" "" a f t e r "" "" h e a r i n g "" "" t h e "" "" i p l "" "" 2 0 2 1 "" "" h a s "" "" b e e n "" "" c a n c e l l e d "" "" i p l 2 0 2 1 "" "" v i v o i p l "" "" s u s p e n d e d"
0,"r c b "" "" h a d "" "" a "" "" g r e a t "" "" t o u r n a m e n t "" "" b u t "" "" u n f o r t u n a t e l y "" "" r c b "" "" i p l s u s p e n d e d "" "" v i v o i p l"
1,"r t "" "" g u n j a n 3 6 0 9 5 4 5 4 "" "" r c b "" "" a t "" "" t o p "" "" r c b"
1,"g i l l "" "" o r "" "" p a d i k k a l "" "" c o m m e n t "" "" d o w n "" "" y o u r "" "" c h o i c e "" "" b e l o w "" "" i p l t 2 0 "" "" i p l 2 0 2 1 "" "" p a d i k k a l "" "" s h u b h m a n g i l l "" "" k k r "" "" r c b"
1,"r t "" "" s k y c r i c k e t "" "" h e "" "" c a n "" "" d o "" "" n o "" "" w r o n g "" "" t h i s "" "" i s "" "" j u s t "" "" g e t t i n g "" "" s i l l y "" "" n o w "" "" r u n s "" "" w i c k e t s "" "" a n d "" "" n o w "" "" a "" "" r u n "" "" o u t "" "" w i t h "" "" a "" "" d i r e c t "" "" h i t "" "" i t "" "" r c b "" "" v s "" "" j"
0,"r r "" "" w o n "" "" t h e "" "" t o s s "" "" b o w l "" "" f i r s t"
1,"r t "" "" c h a n d u "" "" r o y a l 9 "" "" s r h "" "" f a n s "" "" r i g h t "" "" n o w"
1,"r t "" "" r o n a l d "" "" v a n l o o n "" "" d e e p l e a r n i n g "" "" i s "" "" a b o u t "" "" t o "" "" g e t "" "" e a s i e r "" "" a n d "" "" m o r e "" "" w i d e s p r e a d "" "" b y "" "" b e n d e e 9 8 3 "" "" v e n t u r e b e a t "" "" g o "" "" t o "" "" a i"
1,"r t "" "" m i p a l t a n "" "" w i c k e t "" "" h a s "" "" s i x "" "" l e t t e r s "" "" s o "" "" d o e s "" "" b u m r a h "" "" o n e f a m i l y "" "" m u m b a i i n d i a n s "" "" m i "" "" i p l 2 0 2 1 "" "" m i v c s k "" "" j a s p r i t b u m r a h 9 3"
1,"r t "" "" i t z t h a n e s h "" "" r a p i d "" "" a n t i g e n "" "" t e s t s "" "" c o n d u c t e d "" "" o n "" "" m o n d a y "" "" a f t e r n o o n "" "" i n d i c a t e d "" "" a "" "" n e g a t i v e "" "" t e s t "" "" f o r "" "" a l l "" "" t h r e e "" "" c s k "" "" s u p p o r t "" "" s t a f f s "" "" t o i "" "" r e p o r t"
0,"r e a s o n "" "" w h y "" "" i p l 2 0 2 1 "" "" g o t "" "" c a n c e l l e d "" "" p e o p l e "" "" t r o l l i n g "" "" s r h "" "" i t "" "" a "" "" s i n "" "" t r o l l i n g "" "" s r h "" "" s r h "" "" s r h i a n "" "" s r h f a n s"
1,"d a v i d w a r n e r 3 1 "" "" c a n d y w a r n e r 1 "" "" h e y "" "" c h a m p "" "" i t "" "" r e a l l y "" "" h a r d "" "" a s "" "" i "" "" a m "" "" r c b i a n "" "" e v e r y "" "" t i m e "" "" w e "" "" u s e d "" "" t o "" "" s a y"
1,"r t "" "" p u n j a b k i n g s i p l "" "" m a y a n k "" "" p r e s s i n g "" "" t h e "" "" a c c e l e r a t o r "" "" n o w "" "" c a n "" "" o u r "" "" s k i p p e r "" "" t a k e "" "" u s "" "" t o "" "" a "" "" f i g h t i n g "" "" t o t a l "" "" p b k s "" "" 1 2 8 "" "" 4 "" "" 1 7 "" "" s a d d a p u n j a b"
1,"w h o "" "" e l s e "" "" w i t h "" "" m e "" "" w o u l d "" "" l i k e "" "" t o "" "" t a k e "" "" t u t i o n s "" "" f r o m "" "" j a d e j a "" "" f o r "" "" t h e "" "" s w o r d "" "" c e l e b r a t i o n "" "" i m j a d e j a "" "" s t a y h o m e s t a y s a f e "" "" c s k "" "" y e l l o v e"
1,"a m u l "" "" c o o p "" "" a "" "" s a n d e e p "" "" s h a r m a "" "" b "" "" k h a l e e l "" "" a h m e d "" "" c "" "" v i j a y "" "" s h a n k a r "" "" d i l c h i l l e r "" "" a m u l k o o l "" "" c h i l l y o u r d i l "" "" s r h"
1,"a "" "" g "" "" s i n g h "" "" o r i g i n a l "" "" b o l l y w o o d "" "" 8 0 s "" "" c o m e d y "" "" n y c "" "" c o m i n g s o o n "" "" s i h k s "" "" s i h k "" "" p u n j a b k i n g s "" "" p h o t o o f t h e w e e k"
1,"c o m e o n p a n t "" "" m i "" "" v s "" "" c s k "" "" w i n n e r "" "" m i"
1,"i n "" "" a p r i l "" "" g e h "" "" u c s d "" "" a n d "" "" i r h "" "" g u "" "" h e l d "" "" t h e "" "" f i r s t "" "" e x p e r t "" "" m e e t i n g "" "" f o r "" "" t h e "" "" p a s s a g e s p r o j e c t "" "" s o c i a l n o r m s r e s e a r c h a g e n d a"
0,"r t "" "" s a n j a y 6 2 4 8 6 2 3 5 "" "" m e a n w h i l e "" "" b c c i "" "" i "" "" c a n "" "" d o "" "" a n y t h i n g "" "" f o r "" "" h e r "" "" h a p p i n e s s "" "" i p l c a n c e l "" "" s r h "" "" s r h v s m i "" "" b c c i "" "" i p l "" "" c s k "" "" w a r n e r "" "" b r i n g b a c k w a r n e"
0,"i "" "" l i k e "" "" h o w "" "" t h i n g s "" "" w e n t "" "" f r o m "" "" b r i n g b a c k w a r n e r "" "" a m p "" "" n o w a r n e r n o s r h "" "" t o "" "" n o w a r n e r n o i p l "" "" i p l 2 0 2 1 "" "" s r h "" "" i p l c a n c e l"
1,"a n y w a y "" "" p l a y e r "" "" h e a l t h "" "" i s "" "" m u c h "" "" i m p o r t a n t "" "" t h a n "" "" o u r "" "" h a p p i n e s s "" "" i p l 2 0 2 1 "" "" c s k "" "" m i "" "" r c b "" "" p b k s "" "" r r "" "" s r h"
1,"r t "" "" c r i c n e e l a b h "" "" a c c o r d i n g "" "" t o "" "" e s p n c r i c i n f o "" "" t h e "" "" d o c t o r s "" "" a r e "" "" u n d e r s t o o d "" "" t o "" "" h a v e "" "" t o l d "" "" p u n j a b k i n g s "" "" t h a t "" "" k l "" "" r a h u l "" "" w i l l "" "" b e "" "" a b l e "" "" t o "" "" r e s t a r t "" "" a l l"
1,"s r h "" "" c a p t a i n "" "" v i j a y "" "" s h a n k a r "" "" i s "" "" g o i n g "" "" t o "" "" b o w l "" "" t h e "" "" f i r s t "" "" o v e r "" "" i p l 2 0 2 1 "" "" m i v s r h"
1,"r t "" "" i m v k o h l i k i n g d o m "" "" i m v k o h l i "" "" b a c k "" "" h o m e "" "" a f t e r "" "" i p l 2 0 2 1 "" "" w a s "" "" p o s t p o n e d "" "" g o o d "" "" n e w s "" "" i s "" "" t h a t "" "" h e "" "" w o u l d "" "" b e "" "" a b l e "" "" t o "" "" c o n c e n t r a t e "" "" m o r e "" "" o n "" "" t h e "" "" c o v i d"
1,"r v c j "" "" f b "" "" i p l "" "" 2 0 2 1 "" "" m o s t "" "" r u n s "" "" c s k "" "" 1 2 8 5 "" "" m o s t "" "" w i c k e t s "" "" c s k "" "" 4 8 "" "" m o s t "" "" s i x e s "" "" c s k "" "" 6 1 "" "" m o s t "" "" f i f t i e s "" "" c s k "" "" 1 0 "" "" m o"
0,"i p l "" "" 2 0 2 1 "" "" s u s p e n d e d "" "" i p l 2 0 2 1 "" "" i p l c a n c e l "" "" i p l s u s p e n d e d "" "" c o v i d 1 9 "" "" r c b "" "" c s k "" "" m i "" "" d c "" "" k k r "" "" s r h "" "" r r "" "" p b k s "" "" i m v k o h l i"
1,"b e s t "" "" o n e "" "" r c b "" "" r c b"
1,"r t "" "" u p d a t e n e w s 3 6 0 e "" "" r a h u l "" "" d i a g n o s e d "" "" w i t h "" "" a p p e n d i c i t i s "" "" b c c i "" "" i p l "" "" k l r a h u l "" "" m u m b a i "" "" p b k s "" "" p u n j a b k i n g s "" "" s a n d e e p w a r r i e r "" "" v a r u n c h a k r a v a r t h y"
1,"n e t f l i x "" "" o p e n "" "" s o u r c e s "" "" p o l y n o t e "" "" t o "" "" s i m p l i f y "" "" d a t a s c i e n c e "" "" a n d "" "" m a c h i n e l e a r n i n g "" "" w o r k f l o w s "" "" b y "" "" k y l e "" "" l "" "" w i g g e r s"
1,"c r i c b u z z "" "" w e "" "" a r e "" "" h a l f w a y "" "" t h r o u g h "" "" i p l t 2 0 "" "" 2 0 2 1 "" "" i t "" "" t i m e "" "" t o "" "" d i s c u s s "" "" a b o v e t h e n o i s e "" "" p e r f o r m a n c e s "" "" s o "" "" f a r "" "" w h i l e "" "" y o u"
1,"r t "" "" c o m e o n c r i c k e t "" "" t h e r e "" "" h a v e "" "" b e e n "" "" 3 0 "" "" c s k v m i "" "" c l a s h e s "" "" i n "" "" i p l "" "" w i n s "" "" 1 8 "" "" m i "" "" 1 2 "" "" c s k "" "" b a t t i n g "" "" a v e r a g e "" "" 2 7 "" "" 1 "" "" m i "" "" 2 4 "" "" 5 "" "" c s k "" "" s c o r e s "" "" o f "" "" 2 0 0 "" "" 2 "" "" m"
0,"r c b "" "" f a n s "" "" a f t e r "" "" h e a r i n g "" "" i p l 2 0 2 1 "" "" i s "" "" p o s t p o n e d "" "" r c b "" "" c r i c k e t"
1,"r t "" "" v i r a t a r m y k a "" "" b l u e "" "" j e r c y "" "" i m v k o h l i "" "" r c b "" "" v i r a t k o h l i"
1,"i p l "" "" 2 0 2 1 "" "" m u m b a i i n d i a n s "" "" t o "" "" s e n d "" "" p l a y e r s "" "" h o m e "" "" u s i n g "" "" s p e c i a l "" "" c h a r t e r "" "" f l i g h t s "" "" i p l "" "" i p l 2 0 2 1 "" "" i p l c o v i d b r e a c h "" "" m i"
0,"r t "" "" p r i "" "" y a n k a "" "" i p l "" "" 2 0 2 1 "" "" w a s "" "" s u s p e n d e d "" "" i p l c a n c e l "" "" s e c o n d w a v e "" "" c o v i d "" "" i p l s u s p e n d e d "" "" c o v i d 1 9 "" "" s r h "" "" m u m b a i i n d i a n s "" "" r c b "" "" c s k "" "" d e l h i c a p i t a l"
0,"w i l l "" "" i p l "" "" g o n n a "" "" h a p p e n "" "" t h i s "" "" y e a r "" "" i p l "" "" i p l c a n c e l "" "" c s k "" "" m i "" "" p k b s "" "" r c b "" "" s r h "" "" r r "" "" d c "" "" k k r h a i t a i y a a r "" "" w i s t l e p o d u "" "" i p l p r e d i c t i o n 2 0 2 1"
1,"t o p "" "" m o s t "" "" t w e e t e d "" "" i p l "" "" 2 0 2 1 "" "" h a s h t a g s "" "" 1 "" "" w h i s t l e p o d u "" "" 1 "" "" 3 0 m "" "" 2 "" "" y e l l o v e "" "" 8 8 5 k "" "" 3 "" "" c s k "" "" 7 0 5 k "" "" 4 "" "" r c b "" "" 4 9 3 k "" "" 5"
1,"r t "" "" r a g h u c h a r a n i s m "" "" f o r e v e r "" "" c s k "" "" h o l i c "" "" y e l l o v e"
1,"a "" "" p r o m i s e "" "" o n c e "" "" m a d e "" "" a n d "" "" w i l l "" "" b e "" "" k e p t "" "" r c b "" "" i p l "" "" v i r a t k o h l i "" "" v i v o i p l "" "" w e a r e c h a l l e n g e r s"
0,"r c b "" "" f a n s "" "" b e "" "" l i k e "" "" t h i s "" "" y e a r "" "" t h e "" "" c u p "" "" w o u l d "" "" h a v e "" "" b e e n "" "" o u r s "" "" b u t "" "" i p l "" "" g o t "" "" s u s p e n d e d "" "" e e s a l a c u p n a m d e"
0,"r t "" "" b a l a j i s a i m "" "" r c b "" "" f a n s "" "" d r o p "" "" a "" "" r c b "" "" w e a r e c h a l l e n g e r s "" "" i p l 2 0 2 1 "" "" v i v o i p l"
1,"r t "" "" b a n g a l o r e t i m e s 1 "" "" h o w "" "" m a n y "" "" r c b "" "" f a n s "" "" a r e "" "" u p s e t "" "" t h a t "" "" t h i s "" "" d r e a m "" "" s e a s o n "" "" c a m e "" "" t o "" "" a n "" "" a b r u p t "" "" h a l t "" "" i p l "" "" i p l 2 0 2 1"
1,"r t "" "" t e n t a r a n s p o r t s "" "" m o s t "" "" r u n s "" "" v s "" "" m i "" "" c h e n n a i s u p e r k i n g s "" "" w h i s t l e p o d u "" "" y e l l o v e "" "" c s k "" "" m u m b a i i n d i a n s "" "" m i "" "" o n e f a m i l y "" "" m i v s c s k"
1,"r t "" "" d h o n i i s m "" "" b c c i "" "" c o n f i r m s "" "" a l l "" "" t h e "" "" p l a y e r s "" "" a n d "" "" s u p p o r t "" "" s t a f f s "" "" w i l l "" "" r e t u r n "" "" t o "" "" t h e i r "" "" f a m i l i e s "" "" a n d "" "" l o v e d "" "" o n e s "" "" i n "" "" t h e s e "" "" t r y i n g "" "" t i m e s "" "" i p l 2 0 2"
0,"t e a m s "" "" r e a c t i o n "" "" b e "" "" l i k e "" "" a f t e r "" "" h e a r i n g "" "" t h e "" "" a n n o u n c e m e n t "" "" k k r "" "" a m p "" "" s r h "" "" g r e a t "" "" e s c a p e "" "" f e e l "" "" s a d "" "" f o r "" "" r c b"
0,"t h e "" "" i p l 2 0 2 1 "" "" h a s "" "" h a d "" "" t o "" "" b e "" "" s u s p e n d e d "" "" a f t e r "" "" s e v e r a l "" "" p l a y e r s "" "" w e r e "" "" f o u n d "" "" t o "" "" b e "" "" c o r o n a "" "" i n f e c t e d "" "" n o w "" "" c s k "" "" b a t t i n g "" "" c o a c"
0,"i p l "" "" c a n c e l l e d "" "" i p l 2 0 2 1 "" "" r c b "" "" c s k "" "" d c "" "" k x i p "" "" k k r h a i t a i y a a r "" "" s r h "" "" m i "" "" r r"
0,"f r o m "" "" t o d a y "" "" e v e n i n g "" "" w i t h o u t "" "" i p l 2 0 2 1 "" "" i p l c a n c e l "" "" p u s h p a "" "" r c b "" "" s r h "" "" p b k s "" "" r r "" "" d c "" "" c s k "" "" k k r "" "" t f i "" "" c r i c k e t"
1,"i "" "" h a v e "" "" a "" "" n e w "" "" l i s t i n g "" "" i n "" "" g r a n d b l a n c t w p "" "" m i"
0,"r t "" "" r c b t e l u g u a r m y "" "" b e "" "" s a f e "" "" a m p "" "" w e a r "" "" m a s k "" "" i f "" "" p o s s i b l e "" "" g e t "" "" v a c c i n a t e d "" "" a n d "" "" m a i n t a i n "" "" s o c i a l "" "" d i s t a n c e "" "" i f "" "" a n y "" "" w o r k "" "" i s "" "" n e c e s s a r y "" "" r c b "" "" p l a y b o"
1,"a m u l "" "" c o o p "" "" d i l c h i l l e r "" "" a m u l k o o l "" "" c h i l l y o u r d i l "" "" s r h "" "" a m u l "" "" a "" "" s a n d e e p "" "" s h a r m a "" "" b "" "" k h a l e e l "" "" a h m e d "" "" c "" "" v i j a y "" "" s h a n k a r"
1,"r t "" "" p u n j a b k i n g s i p l "" "" h e r e "" "" s "" "" a n o t h e r "" "" j u n i o r "" "" c o a c h "" "" k a n a v "" "" f i n d "" "" o u t "" "" k o n "" "" h a i n "" "" s a d d a s q u a d "" "" t o o h "" "" i n h a "" "" d a "" "" l o v e "" "" k n o w "" "" s o m e o n e "" "" l i k e "" "" h i m "" "" a g e d "" "" 1 4 "" "" o r"
1,"c h e c k "" "" o u t "" "" o u r "" "" l i s t i n g "" "" i n "" "" s m i t h s c r e e k "" "" m i "" "" r e a l e s t a t e "" "" r e a l t o r"
1,"i p l 2 0 2 1 "" "" h o p e "" "" a l l "" "" g o e s "" "" w e l l "" "" h e n c e f o r t h "" "" w h a t "" "" w a s "" "" t h e "" "" i n t e g r i t y "" "" o f f i c e r "" "" d o i n g "" "" w h e n "" "" v a r u n "" "" c h a k r a b o r t y "" "" k k r "" "" v i s i t e d "" "" h o s p i t a l"
1,"w e "" "" a r e "" "" l o o k i n g "" "" f o r "" "" a "" "" b u y e r "" "" o n "" "" 7 0 5 1 "" "" n "" "" l e w i s "" "" m o u n t m o r r i s "" "" m i "" "" r e a l e s t a t e"
1,"4 "" "" c o n s e c u t i v e "" "" m a t c h e s "" "" t h e n "" "" i t "" "" i s "" "" c e l e b r a t e d "" "" a s "" "" l u c k "" "" b r o u g h t "" "" o n "" "" b y "" "" d a u g h t e r "" "" i n "" "" l a w "" "" u n f o r t u n a t e"
1,"h a l f f a c e t w i t t e r "" "" t h i s "" "" i s "" "" b e s t "" "" e v e r "" "" h a l f "" "" f a c e "" "" p u r e l y "" "" m a s s "" "" i m a g e "" "" i "" "" h a v e "" "" s e e n "" "" w h e n "" "" c a p t a i n "" "" c o o l "" "" m e t "" "" c a p t a i n "" "" j a h"
1,"c h e c k "" "" o u t "" "" o u r "" "" l i s t i n g "" "" i n "" "" h a r r i s o n t w p "" "" m i "" "" r e a l e s t a t e "" "" r e a l t o r"
1,"s u n r i s e r s "" "" t h e "" "" t e a m "" "" t h e "" "" n e w "" "" n a m e "" "" f o r "" "" s r h "" "" a n y "" "" b o d y "" "" g u e s s "" "" w h y "" "" s u n r i s e r s h y d e r a b a d "" "" s u n r i s e r s"
0,"m i s s "" "" y o u "" "" k l r a h u l 1 1 "" "" h o p e "" "" y o u "" "" r e c o v e r "" "" s o o n "" "" a n d "" "" g e t "" "" b a c k "" "" o n "" "" f i e l d "" "" c h a m p "" "" i p l 2 0 2 1 "" "" p u n j a b k i n g s "" "" k l r a h u l"
1,"r t "" "" c r i c k e t r a c k e r "" "" i p l "" "" t h e "" "" m o s t "" "" e n t e r t a i n i n g "" "" t 2 0 "" "" l e a g u e "" "" i n "" "" t h e "" "" w o r l d "" "" i p l "" "" b c c i "" "" c s k "" "" m i "" "" r c b "" "" s r h "" "" p b k s "" "" d c "" "" r r "" "" k k r "" "" i p l "" "" i p l 2 0 2 1"
0,"t h e "" "" b o a r d "" "" o f "" "" c o n t r o l "" "" f o r "" "" c r i c k e t "" "" i n "" "" i n d i a "" "" h a s "" "" i n d e f i n i t e l y "" "" s u s p e n d e d "" "" i p l "" "" s o u r c e "" "" e s p n c r i c i n f o "" "" i p l "" "" b c c i"
0,"r t "" "" h t s p o r t s n e w s "" "" s w a n n "" "" b e l i e v e s "" "" w a r n e r "" "" p a i d "" "" t h e "" "" p r i c e "" "" f o r "" "" h i s "" "" c o m m e n t s "" "" w h i c h "" "" e v e n t u a l l y "" "" l e d "" "" t o "" "" h i m "" "" b e i n g "" "" a x e d "" "" o f "" "" c a p t a i n c y "" "" o f "" "" t h e "" "" f r a n c h i"
1,"w h i c h "" "" 2 "" "" f o r e i g n "" "" p l a y e r s "" "" s h o u l d "" "" c s k "" "" r e t a i n "" "" i n "" "" m e g a "" "" a u c t i o n "" "" i p l "" "" c s k"
1,"r t "" "" k i l t r o n x e n v i r o "" "" k i l t r o n x "" "" l i v e "" "" f r e e "" "" b e d "" "" b u g "" "" d r y e r "" "" s t r i p s "" "" f r e e "" "" s h i p p i n g "" "" f r e e "" "" d r y e r "" "" t r e a t m e n t "" "" f r e e "" "" d e f e n d e r "" "" b r e a t h "" "" e a s y "" "" c l o t h "" "" w a s h a b l e "" "" f a"
1,"k i r a n 1 0 1 0 8 2 "" "" s u n r i s e r s "" "" d a v i d w a r n e r 3 1 "" "" y e s "" "" i p l "" "" i s "" "" a l l "" "" a b o u t "" "" m o n e y "" "" b u t "" "" p e o p l e "" "" r "" "" n o t "" "" u n d e r s t a n d i n g "" "" i t "" "" a m p"
1,"c o n g r a t u l a t i o n s "" "" t e a m "" "" o n t o d o t "" "" i s "" "" d e l i g h t e d "" "" t o "" "" a n n o u n c e "" "" t h e "" "" w i n n e r s "" "" f o r "" "" m a t c h "" "" 2 9 "" "" p u n j a b k i n g s "" "" v s "" "" d e l h i c a p i t a l s"
1,"a m u l "" "" c o o p "" "" a "" "" s a n d e e p "" "" s h a r m a "" "" b "" "" k h a l e e l "" "" a h m e d "" "" c "" "" v i j a y "" "" s h a n k a r "" "" d i l l c h i l l e r "" "" a m u l k o o l "" "" c h i l l y o u r d i l "" "" s r h"
1,"r t "" "" r o n a l d "" "" v a n l o o n "" "" t h i s "" "" r o b o t "" "" r e l i e s "" "" o n "" "" h u m a n "" "" r e f l e x e s "" "" t o "" "" k e e p "" "" i t s "" "" b a l a n c e "" "" b y "" "" d e v i n "" "" c o l d e w e y "" "" t e c h c r u n c h "" "" l e a r n "" "" m o r e"
1,"r t "" "" m r "" "" u n k n o w n 2 3 "" "" m a d e "" "" t h e s e "" "" e d i t s "" "" o n "" "" v i r a t k o h l i "" "" a n d "" "" a b d e v i l l i e r s "" "" i n "" "" t h e "" "" n e w "" "" r c b "" "" j e r s e y "" "" t h i s "" "" m o r n i n g "" "" b u t "" "" d i d n t "" "" t w e e t "" "" b e c a u s e "" "" o f "" "" t h e "" "" c o"
